,date,title,url
0,2018-03-27,法国最大杂货店Monoprix与亚马逊达成合作在巴黎推出配送服务,http://www.techweb.com.cn/world/2018-03-27/2649441.shtml
1,2018-03-23,亚马逊公布无人机新专利：可识别手势和语音并作出回应,http://www.techweb.com.cn/world/2018-03-23/2648629.shtml
2,2018-03-23,亚马逊接手后全食超市的高管们纷纷离职,http://www.techweb.com.cn/world/2018-03-23/2648432.shtml
3,2018-03-22,领英公布2018年度美国最佳雇主榜单：亚马逊居首苹果排第6,http://www.techweb.com.cn/world/2018-03-22/2648222.shtml
4,2018-03-21,亚马逊CEO贝佐斯与机器人打乒乓只是球技需温习下,http://www.techweb.com.cn/world/2018-03-21/2647690.shtml
5,2018-03-21,亚马逊市值超过谷歌母公司Alphabet成全球市值第二大公司,http://www.techweb.com.cn/world/2018-03-21/2647546.shtml
6,2018-03-20,消息称亚马逊考虑收购玩具反斗城部分门店以扩大其零售业务,http://www.techweb.com.cn/world/2018-03-20/2647366.shtml
7,2018-03-19,亚马逊招揽前FDA官员加入其秘密健康团队负责商业开发等事务,http://www.techweb.com.cn/world/2018-03-19/2646717.shtml
8,2018-03-16,日本反垄断监管机构再次对亚马逊展开调查,http://www.techweb.com.cn/world/2018-03-16/2646249.shtml
9,2018-03-14,亚马逊推出借记卡AmazonRechargeable墨西哥成首个可使用的国家,http://www.techweb.com.cn/world/2018-03-14/2645523.shtml
10,2018-03-14,亚马逊召回有起火隐患的移动电源：约26万台生产商为国光电器,http://www.techweb.com.cn/world/2018-03-14/2645355.shtml
11,2018-03-14,华尔街分析师：亚马逊市值将在2022年达到1万亿美元,http://www.techweb.com.cn/world/2018-03-14/2645328.shtml
12,2018-03-14,苹果和谷歌品牌声誉排名下降亚马逊连续三年居榜首,http://www.techweb.com.cn/world/2018-03-14/2645159.shtml
13,2018-03-13,亚马逊将在西雅图总部裁员数百人因招聘过快,http://www.techweb.com.cn/world/2018-03-13/2644825.shtml
14,2018-03-13,贝佐斯希望通过出售亚马逊股票降低太空旅行费用,http://www.techweb.com.cn/world/2018-03-13/2644793.shtml
15,2018-03-12,亚马逊视频服务将在印度增加更多当地内容,http://www.techweb.com.cn/world/2018-03-12/2644519.shtml
16,2018-03-12,亚马逊谷歌等公司拟开发私营无人机空中交通管制系统,http://www.techweb.com.cn/world/2018-03-12/2644295.shtml
17,2018-03-11,顶级风投交易：亚马逊支持Ecobee腾讯对二手车市场押注,http://www.techweb.com.cn/world/2018-03-11/2644228.shtml
18,2018-03-09,Uber高层变动：原产品主管离职亚马逊语音购物高管接替,http://www.techweb.com.cn/world/2018-03-09/2643960.shtml
19,2018-03-09,亚马逊有望战胜苹果率先突破万亿美元市值大关,http://www.techweb.com.cn/world/2018-03-09/2643909.shtml
20,2018-03-09,亚马逊股价连续四个交易日创下新高市值已超过7500亿美元,http://www.techweb.com.cn/world/2018-03-09/2643908.shtml
21,2018-03-07,亚马逊市值即将追上Alphabet有望成全球市值第2大公司,http://www.techweb.com.cn/world/2018-03-07/2643374.shtml
22,2018-03-07,华为正研发AI语音助手HiAssistant挑战亚马逊Alexa及三星Bixby,http://www.techweb.com.cn/world/2018-03-07/2643341.shtml
23,2018-03-07,贝恩研究指出只要亚马逊愿意它会成为美国第三大银行,http://www.techweb.com.cn/world/2018-03-07/2643212.shtml
24,2018-03-07,亚马逊老将在公司任职18年后跳槽负责Airbnb家庭租赁业务,http://www.techweb.com.cn/world/2018-03-07/2643148.shtml
25,2018-03-06,消息称亚马逊正与大型银行谈判拟开发类似支票账户产品,http://www.techweb.com.cn/world/2018-03-06/2642930.shtml
26,2018-03-06,微软将为政府客户提供本地版云服务与亚马逊和谷歌竞争,http://www.techweb.com.cn/world/2018-03-06/2642893.shtml
27,2018-03-06,如何涉足区块链？亚马逊最新合作方案或许已给出答案,http://www.techweb.com.cn/world/2018-03-06/2642817.shtml
28,2018-03-05,亚马逊计划在法国推出AmazonFresh服务以扩展其食品零售业务,http://www.techweb.com.cn/world/2018-03-05/2642467.shtml
29,2018-03-05,亚马逊将停止售卖谷歌旗下智能家居品牌Nest产品,http://www.techweb.com.cn/world/2018-03-05/2642407.shtml
30,2018-03-03,亚马逊语音助手Alexa发生服务故障可能由AWS区域性中断引起,http://www.techweb.com.cn/world/2018-03-03/2642153.shtml
31,2018-02-28,亚马逊斥资63亿元收购智能门铃制造商Ring后者将继续独立运营,http://www.techweb.com.cn/world/2018-02-28/2641243.shtml
32,2018-02-27,分析师：亚马逊市值可能在未来12个月内突破1万亿美元,http://www.techweb.com.cn/world/2018-02-27/2640871.shtml
33,2018-02-27,三星拟今年下半年推出Bixby智能音箱与亚马逊和谷歌竞争,http://www.techweb.com.cn/world/2018-02-27/2640807.shtml
34,2018-02-24,亚马逊股价今年已上涨28%市值已超过7200亿美元,http://www.techweb.com.cn/world/2018-02-24/2640250.shtml
35,2018-02-22,亚马逊Netflix等科技公司从美国减税获益股价大涨,http://www.techweb.com.cn/world/2018-02-22/2639571.shtml
36,2018-02-22,亚马逊股价周三首次超过1500美元市值再次超过微软跃居全球第3,http://www.techweb.com.cn/world/2018-02-22/2639560.shtml
37,2018-02-16,亚马逊市值第三大公司成一日游微软市值已重回第三,http://www.techweb.com.cn/world/2018-02-16/2639096.shtml
38,2018-02-13,亚马逊业务越做越大外媒称其正自主研发AI处理器,http://www.techweb.com.cn/world/2018-02-13/2638868.shtml
39,2018-02-13,消息称亚马逊将在总部和全球范围内裁员数百人,http://www.techweb.com.cn/world/2018-02-13/2638842.shtml
40,2018-02-12,外媒：亚马逊斥资9000万美元收购安防摄像头厂商Blink,http://www.techweb.com.cn/world/2018-02-12/2638667.shtml
41,2018-02-11,软银集团拟和雅虎等开设新购物网站对抗亚马逊,http://www.techweb.com.cn/world/2018-02-11/2637963.shtml
42,2018-02-10,消息称：亚马逊拟推出自家快递服务与联邦快递和UPS竞争,http://www.techweb.com.cn/world/2018-02-10/2637909.shtml
43,2018-02-10,消息称：亚马逊拟在圣保罗附近租用仓库加快进入巴西市场,http://www.techweb.com.cn/world/2018-02-10/2637907.shtml
44,2018-02-07,亚马逊市值盘中一度超越微软成全球第三大市值公司,http://www.techweb.com.cn/world/2018-02-07/2636743.shtml
45,2018-02-06,IDC：平板电脑出货量连降13个季度亚马逊首超三星位居第二,http://www.techweb.com.cn/world/2018-02-06/2636596.shtml
46,2018-02-05,亚马逊AWS成全球第五大商业软件提供商因其云业务发展迅速,http://www.techweb.com.cn/world/2018-02-05/2636032.shtml
47,2018-02-05,京东计划最快明年进入欧洲市场挑战亚马逊,http://www.techweb.com.cn/world/2018-02-05/2635888.shtml
48,2018-02-02,亚马逊股价盘后大涨6%贝佐斯身价有望达到7728亿元,http://www.techweb.com.cn/world/2018-02-02/2635648.shtml
49,2018-02-02,亚马逊国际业务去年运营亏损近31亿美元同比扩大139%,http://www.techweb.com.cn/world/2018-02-02/2635528.shtml
50,2018-02-02,贝索斯：亚马逊Alexa设备销量超出预期会加倍开发Alexa,http://www.techweb.com.cn/world/2018-02-02/2635467.shtml
51,2018-01-31,亚马逊正式开放西雅图总部建筑Spheres：造价252亿元,http://www.techweb.com.cn/world/2018-01-31/2634656.shtml
52,2018-01-31,传沃尔玛拟收购印度电商Flipkart最多20%股权与亚马逊竞争,http://www.techweb.com.cn/world/2018-01-31/2634555.shtml
53,2018-01-31,亚马逊成立新健康保险公司降低员工医疗成本多家医疗公司股价大跌,http://www.techweb.com.cn/world/2018-01-31/2634546.shtml
54,2018-01-31,亚马逊和伯克希尔哈撒韦等拟组建公司挑战美国医保系统,http://www.techweb.com.cn/world/2018-01-31/2634351.shtml
55,2018-01-26,传苹果更新iBooks应用再度挑战亚马逊在电子书领域的主导地位,http://www.techweb.com.cn/world/2018-01-26/2633115.shtml
56,2018-01-25,传克罗格正寻求与阿里巴巴展开合作以对抗亚马逊,http://www.techweb.com.cn/world/2018-01-25/2632880.shtml
57,2018-01-24,亚马逊无人便利店开业贝佐斯身价应声增加179亿元,http://www.techweb.com.cn/world/2018-01-24/2632426.shtml
58,2018-01-24,亚马逊AWS收购网络安全软件公司Sprrl以增强云计算能力,http://www.techweb.com.cn/world/2018-01-24/2632244.shtml
59,2018-01-23,波士顿及华盛顿等5个城市更有可能获得亚马逊第二总部项目,http://www.techweb.com.cn/world/2018-01-23/2631752.shtml
60,2018-01-22,亚马逊无人收银便利店本周一将正式开业系统自动扣费不用排队付款,http://www.techweb.com.cn/world/2018-01-22/2631255.shtml
61,2018-01-19,Netflix营收状况将反映苹果亚马逊等科技巨头走势,http://www.techweb.com.cn/world/2018-01-19/2630944.shtml
62,2018-01-19,亚马逊第二总部候选城市缩减至20个此前有238个申请,http://www.techweb.com.cn/world/2018-01-19/2630665.shtml
63,2018-01-17,这家亚马逊支持的农业初创公司将在中国开300个室内农场,http://www.techweb.com.cn/world/2018-01-17/2630129.shtml
64,2018-01-17,投行BMO资本市场上调亚马逊目标价至10291元因看好其广告业务,http://www.techweb.com.cn/world/2018-01-17/2629961.shtml
65,2018-01-16,亚马逊股价在上周五首次超过1300美元市值已超过6280亿美元,http://www.techweb.com.cn/world/2018-01-16/2629726.shtml
66,2018-01-10,Facebook秘密实验室研发了一款视频聊天设备与亚马逊智能产品竞争,http://www.techweb.com.cn/world/2018-01-10/2627566.shtml
67,2018-01-10,丰田今年开始在旗下车型整合亚马逊Alexa语音助手,http://www.techweb.com.cn/world/2018-01-10/2627530.shtml
68,2018-01-09,苹果微软Alphabet之后亚马逊市值也超过了6000亿美元,http://www.techweb.com.cn/world/2018-01-09/2627388.shtml
69,2018-01-08,亚马逊CEO贝佐斯身家达到1030亿美元已领先盖茨111亿美元,http://www.techweb.com.cn/world/2018-01-08/2626903.shtml
70,2018-01-08,亚马逊股价已超过1200美元市值接近6000亿美元,http://www.techweb.com.cn/world/2018-01-08/2626891.shtml
71,2018-01-08,2018CES将至谷歌将与亚马逊苹果打起智能语音助手之战,http://www.techweb.com.cn/world/2018-01-08/2626705.shtml
72,2018-01-06,亚马逊被曝计划竞标英超流媒体播放权招揽Prime会员,http://www.techweb.com.cn/world/2018-01-06/2626403.shtml
73,2018-01-04,分析师：为争夺市场份额亚马逊谷歌正在亏本卖智能音箱,http://www.techweb.com.cn/world/2018-01-04/2625772.shtml
74,2018-01-04,Roku开发自家语音助手与亚马逊微软苹果及谷歌竞争,http://www.techweb.com.cn/world/2018-01-04/2625699.shtml
75,2018-01-03,亚马逊和微软的数字助手整合时间延迟原因不明,http://www.techweb.com.cn/world/2018-01-03/2625211.shtml
76,2018-01-03,传亚马逊和Salesforce取得重大进展有望摆脱甲骨文,http://www.techweb.com.cn/world/2018-01-03/2625160.shtml
77,2018-01-03,亚马逊首次公布Prime会员全年订单量2017年超过50亿件,http://www.techweb.com.cn/world/2018-01-03/2625144.shtml
78,2018-01-03,风投家预测亚马逊下个收购目标或是美国零售商塔吉特,http://www.techweb.com.cn/world/2018-01-03/2625141.shtml
79,2017-12-29,外媒：苹果和亚马逊均在磋商设立沙特业务许可证,http://www.techweb.com.cn/world/2017-12-29/2623961.shtml
80,2017-12-27,亚马逊计划在2018年推动数字广告业务挑战谷歌和Facebook,http://www.techweb.com.cn/world/2017-12-27/2623019.shtml
81,2017-12-27,亚马逊公布假日购物季成绩：金牌会员数再创新高,http://www.techweb.com.cn/world/2017-12-27/2622993.shtml
82,2017-12-24,苹果从亚马逊视频部门挖走3名高管,http://www.techweb.com.cn/world/2017-12-24/2621792.shtml
83,2017-12-22,亚马逊申请“AmazonTube”等商标谷歌YouTube怎么看？,http://www.techweb.com.cn/world/2017-12-22/2621451.shtml
84,2017-12-22,苹果挖墙脚亚马逊3名视频内容主管将加入苹果,http://www.techweb.com.cn/world/2017-12-22/2621382.shtml
85,2017-12-21,迅雷计划明年在美国和欧洲推出云计算服务与亚马逊竞争,http://www.techweb.com.cn/world/2017-12-21/2620856.shtml
86,2017-12-20,亚马逊Echo智能音箱出货量几乎是谷歌Home的三倍,http://www.techweb.com.cn/world/2017-12-20/2620523.shtml
87,2017-12-19,沃尔玛押注停车场取货服务对抗亚马逊,http://www.techweb.com.cn/world/2017-12-19/2620181.shtml
88,2017-12-19,加密货币总市值首次突破6000亿美元大关超过亚马逊Facebook,http://www.techweb.com.cn/world/2017-12-19/2619993.shtml
89,2017-12-18,甲骨文斥资79.3亿元收购Aconex挑战亚马逊,http://www.techweb.com.cn/world/2017-12-18/2619380.shtml
90,2017-12-17,西门子正与亚马逊云服务AWS合作推出工业软件平台,http://www.techweb.com.cn/world/2017-12-17/2619234.shtml
91,2017-12-15,被下架两年后AppleTV和谷歌Chromecast已重新在亚马逊上架,http://www.techweb.com.cn/world/2017-12-15/2618929.shtml
92,2017-12-15,谷歌和亚马逊正在谈判以达成一个有利于双方消费者的协议,http://www.techweb.com.cn/world/2017-12-15/2618874.shtml
93,2017-12-14,塔吉特计划以5.5亿美元收购当日送货服务平台Shipt挑战亚马逊,http://www.techweb.com.cn/world/2017-12-14/2618619.shtml
94,2017-12-14,小哥用亚马逊为流浪汉送袜子引来亚马逊高管关注！,http://www.techweb.com.cn/world/2017-12-14/2618445.shtml
95,2017-12-14,研究机构：苹果在后智能手机时代可能会落后亚马逊和谷歌,http://www.techweb.com.cn/world/2017-12-14/2618411.shtml
96,2017-12-14,Spotify和Deezer等公司投诉苹果亚马逊滥用市场主导地位,http://www.techweb.com.cn/world/2017-12-14/2618360.shtml
97,2017-12-12,亚马逊AWS宣布与宁夏西云数据合作扩大中国业务,http://www.techweb.com.cn/world/2017-12-12/2617392.shtml
98,2017-12-08,报告：美国税改将为亚马逊未来两年节约20亿美元,http://www.techweb.com.cn/world/2017-12-08/2616288.shtml
99,2017-12-07,苹果电视机顶盒正式支持亚马逊PrimeVideo应用,http://www.techweb.com.cn/world/2017-12-07/2615780.shtml
100,2017-12-06,亚马逊澳大利亚网站开通接受首批订单,http://www.techweb.com.cn/world/2017-12-06/2615427.shtml
101,2017-12-06,苹果管理能力在美国公司中排第2赢了Alphabet却输给了亚马逊,http://www.techweb.com.cn/world/2017-12-06/2615203.shtml
102,2017-12-06,亚马逊取消药品批发许可申请是否进入医药界令人生疑,http://www.techweb.com.cn/world/2017-12-06/2615132.shtml
103,2017-12-06,谷歌宣布YouTube不再支持亚马逊设备双方口水大战升级,http://www.techweb.com.cn/world/2017-12-06/2615118.shtml
104,2017-12-06,顶级广告控股公司迅速增加亚马逊平台广告支出,http://www.techweb.com.cn/world/2017-12-06/2615098.shtml
105,2017-12-04,亚马逊市值11月份增加了344亿美元10月份增加了693亿美元,http://www.techweb.com.cn/world/2017-12-04/2614285.shtml
106,2017-12-01,因投资者看好亚马逊多位分析师上调亚马逊目标价,http://www.techweb.com.cn/world/2017-12-01/2613672.shtml
107,2017-12-01,传亚马逊欲进入医药市场已与迈兰Sandoz进行初步谈判,http://www.techweb.com.cn/world/2017-12-01/2613450.shtml
108,2017-11-30,亚马逊再向AlexaFund投入1亿美元资金用于国际扩张,http://www.techweb.com.cn/world/2017-11-30/2612974.shtml
109,2017-11-30,亚马逊AWS终于推出翻译服务谷歌微软已提供多年,http://www.techweb.com.cn/world/2017-11-30/2612915.shtml
110,2017-11-30,亚马逊的西雅图办公面积达126万平方米相当于五座帝国大厦,http://www.techweb.com.cn/world/2017-11-30/2612912.shtml
111,2017-11-30,亚马逊云服务推出一系列机器学习服务：可自动转录翻译,http://www.techweb.com.cn/world/2017-11-30/2612857.shtml
112,2017-11-30,亚马逊推出AI摄像头DeepLens：面向开发者售价249美元,http://www.techweb.com.cn/world/2017-11-30/2612825.shtml
113,2017-11-30,别想了！亚马逊AWS不会很快推出区块链服务,http://www.techweb.com.cn/world/2017-11-30/2612818.shtml
114,2017-11-29,亚马逊对Prime会员开放新《勇敢者的游戏》预售票,http://www.techweb.com.cn/world/2017-11-29/2612579.shtml
115,2017-11-29,EchoDot假日周末再创纪录：成为亚马逊网站最畅销产品,http://www.techweb.com.cn/world/2017-11-29/2612550.shtml
116,2017-11-29,高盛看涨亚马逊股价将目标股价调高至1450美元,http://www.techweb.com.cn/world/2017-11-29/2612278.shtml
117,2017-11-28,微软拟与企业软件提供商SAP签署云合作协议共同挑战亚马逊,http://www.techweb.com.cn/world/2017-11-28/2611831.shtml
118,2017-11-28,亚马逊进军AR/VR领域：发布开发工具Sumerian,http://www.techweb.com.cn/world/2017-11-28/2611610.shtml
119,2017-11-24,亚马逊股价感恩节前再创新高贝佐斯身家已增至972亿美元,http://www.techweb.com.cn/world/2017-11-24/2610589.shtml
120,2017-11-24,不给涨工资亚马逊德国意大利员工宣布要在黑五罢工,http://www.techweb.com.cn/world/2017-11-24/2610333.shtml
121,2017-11-23,亚马逊云服务宣布两项新计划关于AI和图像识别,http://www.techweb.com.cn/world/2017-11-23/2609971.shtml
122,2017-11-23,亚马逊AWS的计算机视觉宣布更新：可进行实时脸部识别,http://www.techweb.com.cn/world/2017-11-23/2609867.shtml
123,2017-11-21,法国零售巨头欧尚：未与亚马逊就欧洲合作事宜进行接触,http://www.techweb.com.cn/world/2017-11-21/2609003.shtml
124,2017-11-20,小米扩张美国市场进度：五款产品上架亚马逊,http://www.techweb.com.cn/world/2017-11-20/2608432.shtml
125,2017-11-17,亚马逊上个月悄然上线了一款APP提高货物装卸效率,http://www.techweb.com.cn/world/2017-11-17/2607679.shtml
126,2017-11-17,亚马逊“智能锁”服务曝安全漏洞：快递员离开后可再次进入,http://www.techweb.com.cn/world/2017-11-17/2607659.shtml
127,2017-11-16,利润率太低亚马逊与广电公司合推视频服务的计划泡汤了,http://www.techweb.com.cn/world/2017-11-16/2607004.shtml
128,2017-11-14,亚马逊AWS称未出售中国业务仅出售特定物理基础设施资产,http://www.techweb.com.cn/world/2017-11-14/2606209.shtml
129,2017-11-14,亚马逊拟制作《指环王》电视剧集现已拿到改编权,http://www.techweb.com.cn/world/2017-11-14/2605762.shtml
130,2017-11-14,亚马逊拟推免费的网络视频服务借此依靠广告赚钱,http://www.techweb.com.cn/world/2017-11-14/2605704.shtml
131,2017-11-09,亚马逊智能音箱下周进入日本进一步与谷歌苹果竞争,http://www.techweb.com.cn/world/2017-11-09/2604040.shtml
132,2017-11-06,亚马逊CEO被亲弟弟访谈坦率分享人生经验,http://www.techweb.com.cn/world/2017-11-06/2602693.shtml
133,2017-11-04,贝佐斯抛售11亿美元股票还持有877亿美元的亚马逊股票,http://www.techweb.com.cn/world/2017-11-04/2602009.shtml
134,2017-11-03,亚马逊生鲜在部分地区停止运营该服务已经做了十年之久,http://www.techweb.com.cn/world/2017-11-03/2601733.shtml
135,2017-11-02,亚马逊买了3个与加密货币相关域名引人猜测,http://www.techweb.com.cn/world/2017-11-02/2600860.shtml
136,2017-10-31,软银联手亚马逊等公司建设太平洋海底电缆全长1.4万公里,http://www.techweb.com.cn/world/2017-10-31/2600055.shtml
137,2017-10-30,亚马逊市值达到5289亿美元先于阿里巴巴超过5000亿美元,http://www.techweb.com.cn/world/2017-10-30/2599519.shtml
138,2017-10-27,亚马逊员工已超过54万最近一年激增24万,http://www.techweb.com.cn/world/2017-10-27/2598940.shtml
139,2017-10-27,亚马逊公布第三季度财报实体书店营收几乎为0,http://www.techweb.com.cn/world/2017-10-27/2598694.shtml
140,2017-10-27,亚马逊股价盘后大涨73.67美元贝佐斯有望超盖茨再成世界首富,http://www.techweb.com.cn/world/2017-10-27/2598654.shtml
141,2017-10-27,亚马逊第三季度净营收437亿美元同比增长34%,http://www.techweb.com.cn/world/2017-10-27/2598645.shtml
142,2017-10-27,亚马逊国际业务第三季度运营亏损9.36亿美元同比扩大,http://www.techweb.com.cn/world/2017-10-27/2598571.shtml
143,2017-10-26,麦肯锡：传统银行业的最大威胁来自亚马逊和阿里,http://www.techweb.com.cn/world/2017-10-26/2598329.shtml
144,2017-10-26,谷歌思科合作开发和销售云计算技术及服务挑战亚马逊,http://www.techweb.com.cn/world/2017-10-26/2598280.shtml
145,2017-10-26,对不起！亚马逊我不会给你家门的钥匙,http://www.techweb.com.cn/world/2017-10-26/2598146.shtml
146,2017-10-26,亚马逊推出“智能锁”服务可让快递员进用户家门投递包裹,http://www.techweb.com.cn/world/2017-10-26/2597955.shtml
147,2017-10-26,亚马逊智能音箱EchoPlus测评：用户可能更想买标准版,http://www.techweb.com.cn/world/2017-10-26/2597932.shtml
148,2017-10-25,分析师看好亚马逊三季度业绩已将股票目标价上调至1192美元,http://www.techweb.com.cn/world/2017-10-25/2597765.shtml
149,2017-10-24,亚马逊第二总部竞争激烈共有238个城市加入争取行列,http://www.techweb.com.cn/world/2017-10-24/2597153.shtml
150,2017-10-24,亚马逊葡萄酒业务将于年底关停已推出5年,http://www.techweb.com.cn/world/2017-10-24/2596949.shtml
151,2017-10-24,亚马逊将在德国设立一个AI研究中心以视觉系统为中心,http://www.techweb.com.cn/world/2017-10-24/2596876.shtml
152,2017-10-20,亚马逊最大风力发电站投入运营每年增加100万兆瓦时电力,http://www.techweb.com.cn/world/2017-10-20/2596011.shtml
153,2017-10-18,亚马逊申请新专利：用无人机为公路上的汽车充电,http://www.techweb.com.cn/world/2017-10-18/2594885.shtml
154,2017-10-18,小米vivoOPPO亚马逊三星等厂商垫底绿色排行榜,http://www.techweb.com.cn/world/2017-10-18/2594697.shtml
155,2017-10-17,为争取亚马逊第二总部落户：新泽西州准备了70亿美元的税收优惠,http://www.techweb.com.cn/world/2017-10-17/2594517.shtml
156,2017-10-16,时隔73天亚马逊股价再次超过1000美元,http://www.techweb.com.cn/world/2017-10-16/2593931.shtml
157,2017-10-16,没有苹果！外媒称到2020年亚马逊谷歌百度将称霸智能语音市场,http://www.techweb.com.cn/world/2017-10-16/2593888.shtml
158,2017-10-13,亚马逊旗下娱乐工作室主管普莱斯因性骚扰丑闻被停职,http://www.techweb.com.cn/world/2017-10-13/2593071.shtml
159,2017-10-12,亚马逊股价接近1000美元距上一次已有近一个月的时间,http://www.techweb.com.cn/world/2017-10-12/2592838.shtml
160,2017-10-12,与微软合作后亚马逊表示愿意与苹果谷歌携手共同优化Alexa,http://www.techweb.com.cn/world/2017-10-12/2592688.shtml
161,2017-10-12,继谷歌Home之后亚马逊的Alexa也可听声辨人了,http://www.techweb.com.cn/world/2017-10-12/2592605.shtml
162,2017-10-12,亚马逊将允许青少年独立开设账户订单需家长审批,http://www.techweb.com.cn/world/2017-10-12/2592523.shtml
163,2017-10-10,亚马逊50亿美元的第二总部成香饽饽飞人乔丹也致信招揽,http://www.techweb.com.cn/world/2017-10-10/2591810.shtml
164,2017-10-10,亚马逊股价4连涨CEO贝佐斯的财富因此增加了178.1亿元,http://www.techweb.com.cn/world/2017-10-10/2591762.shtml
165,2017-10-10,亚马逊EchoShow或通过降价来提高销量,http://www.techweb.com.cn/world/2017-10-10/2591640.shtml
166,2017-10-05,谷歌推Pixel2以及新智能音箱等硬件产品同苹果亚马逊竞争,http://www.techweb.com.cn/world/2017-10-05/2590944.shtml
167,2017-10-04,沃尔玛收购快递初创企业Parcel与亚马逊展开竞争,http://www.techweb.com.cn/world/2017-10-04/2590886.shtml
168,2017-09-29,阿里将在欧洲建立第二个数据中心与亚马逊竞争,http://www.techweb.com.cn/world/2017-09-29/2590311.shtml
169,2017-09-29,谷歌正在开发桌面智能屏幕与亚马逊EchoShow竞争,http://www.techweb.com.cn/world/2017-09-29/2589966.shtml
170,2017-09-28,亚马逊和宝马汽车携手明年年中将Alexa植入车内,http://www.techweb.com.cn/world/2017-09-28/2589579.shtml
171,2017-09-27,亚马逊和谷歌又不和：YouTube突然从EchoShow上下架,http://www.techweb.com.cn/world/2017-09-27/2589280.shtml
172,2017-09-25,阿里市值距亚马逊仅80亿美元月初差距还高达373亿美元,http://www.techweb.com.cn/world/2017-09-25/2588083.shtml
173,2017-09-24,亚马逊分公司2760万美元收购印度一零售商5%股份,http://www.techweb.com.cn/world/2017-09-24/2587954.shtml
174,2017-09-22,亚马逊宣布计划在纽约开设新办公室计划招聘2000名新员工,http://www.techweb.com.cn/world/2017-09-22/2587442.shtml
175,2017-09-21,消息称亚马逊正在开发智能眼镜内置Alexa语音助手,http://www.techweb.com.cn/world/2017-09-21/2587143.shtml
176,2017-09-20,亚马逊市值高达4600亿美元但过去9年所得税仅14亿美元,http://www.techweb.com.cn/world/2017-09-20/2586776.shtml
177,2017-09-20,亚马逊称因技术故障向部分用户错发礼品邮件,http://www.techweb.com.cn/world/2017-09-20/2586532.shtml
178,2017-09-16,欧盟正考虑采取多项措施向谷歌亚马逊等公司征收更多的税,http://www.techweb.com.cn/world/2017-09-16/2585453.shtml
179,2017-09-14,亚马逊计划在墨西哥建造巨型仓库以提升其地位,http://www.techweb.com.cn/world/2017-09-14/2584809.shtml
180,2017-09-13,亚马逊投资50亿美元的第二总部可能会建在波士顿,http://www.techweb.com.cn/world/2017-09-13/2584506.shtml
181,2017-09-12,亚马逊全食超市商品价格下调促使客流量飙升25%,http://www.techweb.com.cn/world/2017-09-12/2584164.shtml
182,2017-09-08,亚马逊计划投50亿美元建第二总部员工接近苹果新总部的4倍,http://www.techweb.com.cn/world/2017-09-08/2583234.shtml
183,2017-09-07,苹果和亚马逊正在竞购“007”詹姆斯·邦德电影发行权,http://www.techweb.com.cn/world/2017-09-07/2582906.shtml
184,2017-09-07,亚马逊计划耗资1亿美元在纽约建首个配送中心,http://www.techweb.com.cn/world/2017-09-07/2582867.shtml
185,2017-09-06,沃尔玛计划开发自己的人工智能网络挑战亚马逊,http://www.techweb.com.cn/world/2017-09-06/2582508.shtml
186,2017-09-05,亚马逊降价销售iPhone智能电池保护壳比苹果还牛！,http://www.techweb.com.cn/world/2017-09-05/2582397.shtml
187,2017-09-04,美国科技公司研发支出排行榜：亚马逊第一苹果第五,http://www.techweb.com.cn/world/2017-09-04/2581989.shtml
188,2017-09-04,siri扬声器推出之际亚马逊正大规模招Alexa开发工程师,http://www.techweb.com.cn/world/2017-09-04/2581869.shtml
189,2017-09-04,苹果更换Siri团队负责人以应对谷歌亚马逊竞争,http://www.techweb.com.cn/world/2017-09-04/2581664.shtml
190,2017-09-01,继Alexa和Cortana“联姻”之后亚马逊和微软在云计算领域再次联手,http://www.techweb.com.cn/world/2017-09-01/2581383.shtml
191,2017-09-01,语音助手展开圈地大战：亚马逊Alexa进驻联想,http://www.techweb.com.cn/world/2017-09-01/2581313.shtml
192,2017-09-01,索尼松下也跟风亚马逊等巨头在IFA2017推出智能音箱,http://www.techweb.com.cn/world/2017-09-01/2581299.shtml
193,2017-08-31,亚马逊创立初期所有员工都是CEO贝佐斯亲自面试,http://www.techweb.com.cn/world/2017-08-31/2581023.shtml
194,2017-08-31,亚马逊语音助手Alexa和微软小娜今年内将相互兼容,http://www.techweb.com.cn/world/2017-08-31/2580600.shtml
195,2017-08-29,亚马逊推广上门销售为消费者提供免费智能家居咨询服务,http://www.techweb.com.cn/world/2017-08-29/2579973.shtml
196,2017-08-29,完成收购第一天亚马逊将整个食品的价格下调高达43％,http://www.techweb.com.cn/world/2017-08-29/2579712.shtml
197,2017-08-28,受阿里京东的两面夹击亚马逊在华快消品份额仅1%,http://www.techweb.com.cn/world/2017-08-28/2579454.shtml
198,2017-08-28,LG扩大其人工智能业务使其设备兼容亚马逊Echo,http://www.techweb.com.cn/world/2017-08-28/2579029.shtml
199,2017-08-26,亚马逊正悄然涉足银行业务已放贷30亿美元,http://www.techweb.com.cn/world/2017-08-26/2578832.shtml
200,2017-08-25,亚马逊要用人工智能算法设计服装玩转时尚,http://www.techweb.com.cn/world/2017-08-25/2578327.shtml
201,2017-08-24,亚马逊在旧金山湾区开设第一家实体书店,http://www.techweb.com.cn/world/2017-08-24/2578125.shtml
202,2017-08-24,亚马逊137亿美元收购全食超市获批预计下半年完成,http://www.techweb.com.cn/world/2017-08-24/2577650.shtml
